26,11,2,0.82004
38,55,2,0.40519
17,19,2,0.011025
46,13,2,0.01103
9,8,2,0.011016
58,60,2,0.011032
48,44,2,0.011052
21,17,2,0.011059
59,20,2,0.010985
39,45,2,0.010983
13,50,2,0.011002
20,10,2,0.011003
31,34,2,0.01101
8,42,2,0.011001
48,18,2,0.011021
2,26,2,0.011051
42,12,2,0.011004
31,19,2,0.01105
34,20,2,0.011006
45,28,2,0.011017
49,24,2,0.011007
48,34,2,0.01101
45,52,2,0.011007
47,32,2,0.011034
52,38,2,0.011002
51,44,2,0.011001
50,45,2,0.011005
29,48,2,0.011005
9,39,2,0.011026
49,6,2,0.010942
51,45,2,0.011003
1,26,2,0.010957
50,16,2,0.011024
9,38,2,0.010975
7,3,2,0.011002
20,46,2,0.011057
38,50,2,0.01101
31,20,2,0.01101
10,46,2,0.011001
51,8,2,0.011008
59,12,2,0.010994
23,11,2,0.011013
32,52,2,0.011009
8,47,2,0.011084
36,45,2,0.011006
11,41,2,0.011065
9,48,2,0.011013
22,30,2,0.010957
37,53,2,0.011011
29,16,2,0.01095
23,8,2,0.010937
21,6,2,0.011005
49,57,2,0.011006
39,22,2,0.011022
37,55,2,0.010982
31,52,2,0.011047
25,21,2,0.011075
35,41,2,0.011089
19,27,2,0.011003
39,30,2,0.011018
36,29,2,0.011068
11,12,2,0.011007
18,53,2,0.011083
45,38,2,0.01098
18,54,2,0.011022
38,11,2,0.011067
25,22,2,0.011031
39,14,2,0.010981
60,2,2,0.01104
26,53,2,0.01096
45,3,2,0.011001
28,59,2,0.01094
36,16,2,0.010977
15,31,2,0.011018
20,12,2,0.011013
35,22,2,0.011007
8,54,2,0.011109
46,50,2,0.011005
20,9,2,0.010963
8,41,2,0.010959
59,51,2,0.011043
7,6,2,0.011005
15,41,2,0.011028
4,53,2,0.011006
5,10,2,0.011005
54,53,2,0.010983
57,23,2,0.010916
52,40,2,0.011019
8,15,2,0.010978
49,37,2,0.01104
22,6,2,0.011018
29,13,2,0.011133
2,3,2,0.011122
39,41,2,0.010962
12,34,2,0.010974
18,16,2,0.010976
52,12,2,0.011002
51,40,2,0.011007
27,54,2,0.011034
5,41,2,0.011011
58,59,2,0.011164
25,14,2,0.011005
29,5,2,0.011019
51,35,2,0.011022
22,55,2,0.010968
48,51,2,0.011029
5,2,2,0.011082
6,40,2,0.011041
55,15,2,0.011003
29,50,2,0.010971
17,49,2,0.010951
21,53,2,0.011011
19,23,2,0.01096
32,1,2,0.010972
18,35,2,0.01098
39,60,2,0.010982
52,44,2,0.01103
13,36,2,0.010948
45,1,2,0.011005
32,41,2,0.011006
22,52,2,0.011004
28,14,2,0.010933
34,13,2,0.010978
54,21,2,0.010975
20,11,2,0.011009
7,51,2,0.011026
53,32,2,0.011056
46,31,2,0.01095
49,8,2,0.011002
10,31,2,0.011003
28,44,2,0.011015
11,55,2,0.0111
44,36,2,0.010998
48,13,2,0.011034
5,37,2,0.01103
45,59,2,0.010996
36,60,2,0.010923
56,19,2,0.011008
49,54,2,0.011013
18,21,2,0.011007
3,11,2,0.010907
54,52,2,0.010943
60,7,2,0.011
19,57,2,0.011005
33,28,2,0.011013
19,22,2,0.011003
54,5,2,0.011015
18,6,2,0.011008
54,4,2,0.011177
2,57,2,0.011069
45,53,2,0.011008
57,22,2,0.011101
19,47,2,0.011002
5,31,2,0.011066
24,52,2,0.010939
6,20,2,0.010974
49,44,2,0.010985
2,35,2,0.011003
57,8,2,0.010977
38,19,2,0.011016
10,30,2,0.010983
31,26,2,0.010998
56,41,2,0.011068
58,36,2,0.011004
8,59,2,0.011082
41,44,2,0.011077
4,11,2,0.010933
17,51,2,0.010989
30,50,2,0.010999
20,48,2,0.011001
1,42,2,0.011013
20,19,2,0.011005
46,36,2,0.011023
7,39,2,0.011014
19,9,2,0.011036
34,55,2,0.010948
57,44,2,0.010976
23,4,2,0.011064
18,10,2,0.010994
39,25,2,0.011048
5,23,2,0.010918
52,57,2,0.010975
26,21,2,0.010951
44,10,2,0.010949
20,57,2,0.010996
38,27,2,0.011003
5,34,2,0.011093
59,48,2,0.011002
3,42,2,0.01125
26,54,2,0.011005
27,18,2,0.011012
19,42,2,0.011008
51,25,2,0.011035
27,6,2,0.011018
57,38,2,0.011023
58,47,2,0.011002
54,30,2,0.010983
35,16,2,0.01099
1,21,2,0.011055
16,42,2,0.010949
43,39,2,0.010948
36,18,2,0.011007
13,41,2,0.010967
52,49,2,0.010988
57,11,2,0.010997
51,9,2,0.010954
31,17,2,0.010907
16,32,2,0.011006
54,58,2,0.011006
3,57,2,0.011096
44,5,2,0.011065
50,43,2,0.01107
51,42,2,0.011008
11,43,2,0.011007
7,35,2,0.01097
20,21,2,0.010994
3,56,2,0.011012
42,11,2,0.010993
9,21,2,0.011007
56,18,2,0.011081
51,57,2,0.011005
23,17,2,0.011027
34,14,2,0.011003
26,23,2,0.01101
50,57,2,0.011042
16,38,2,0.010975
13,27,2,0.011003
55,26,2,0.010963
49,33,2,0.011017
43,24,2,0.011013
16,5,2,0.01106
42,30,2,0.010985
23,44,2,0.011004
48,12,2,0.011004
60,11,2,0.010949
58,29,2,0.011093
56,34,2,0.011156
39,42,2,0.011008
58,31,2,0.010982
55,51,2,0.010994
23,27,2,0.011001
55,28,2,0.011002
60,3,2,0.01099
59,9,2,0.010955
4,35,2,0.011006
19,14,2,0.011007
60,49,2,0.011071
7,14,2,0.010999
56,46,2,0.011002
11,44,2,0.011052
3,52,2,0.010996
49,39,2,0.010983
17,58,2,0.01104
1,12,2,0.011057
57,26,2,0.011042
16,45,2,0.011006
32,36,2,0.011084
27,30,2,0.011044
52,47,2,0.011151
30,32,2,0.010979
2,50,2,0.01102
44,32,2,0.01098
45,13,2,0.010978
32,26,2,0.010999
42,53,2,0.011004
35,12,2,0.011079
18,5,2,0.011109
4,28,2,0.011003
23,39,2,0.011277
33,19,2,0.010968
32,34,2,0.010983
29,12,2,0.011002
47,40,2,0.011003
59,33,2,0.011015
22,7,2,0.011016
38,24,2,0.011003
59,57,2,0.010947
41,45,2,0.010999
20,52,2,0.010947
37,21,2,0.011029
5,19,2,0.011023
44,8,2,0.011077
39,32,2,0.011034
5,60,2,0.010993
7,41,2,0.010984
44,55,2,0.011005
58,45,2,0.011006
39,6,2,0.010948
38,3,2,0.011068
25,58,2,0.011002
37,22,2,0.010998
40,33,2,0.011068
22,60,2,0.011003
48,36,2,0.011002
12,53,2,0.011016
