36,22,1,0.01098
23,37,1,0.010995
12,9,1,0.010975
15,60,1,0.011051
16,4,1,0.011036
22,25,1,0.010977
59,52,1,0.011057
8,22,1,0.01098
53,58,1,0.010979
37,27,1,0.011011
14,24,1,0.010972
23,57,1,0.010976
60,8,1,0.010975
58,32,1,0.010979
37,47,1,0.010987
30,27,1,0.010975
42,31,1,0.01098
45,48,1,0.011035
55,8,1,0.011034
45,32,1,0.011057
25,36,1,0.011003
30,58,1,0.011069
5,27,1,0.011272
13,4,1,0.010979
39,60,1,0.010975
22,49,1,0.010983
25,42,1,0.010975
18,56,1,0.010938
37,41,1,0.010979
59,43,1,0.010989
34,32,1,0.011037
2,20,1,0.010977
54,4,1,0.010971
47,20,1,0.010973
4,1,1,0.011014
17,3,1,0.010981
16,37,1,0.011057
24,3,1,0.011037
29,35,1,0.010982
42,13,1,0.011039
58,46,1,0.01101
49,55,1,0.010976
19,13,1,0.011048
29,47,1,0.011035
30,54,1,0.010965
17,15,1,0.010994
20,44,1,0.011006
18,43,1,0.010977
1,55,1,0.010975
58,54,1,0.011068
29,30,1,0.01104
58,37,1,0.010936
16,10,1,0.010985
56,60,1,0.011037
21,13,1,0.010974
44,23,1,0.010983
58,3,1,0.010979
56,52,1,0.011021
40,30,1,0.01097
54,22,1,0.010977
52,23,1,0.01098
1,47,1,0.010975
21,46,1,0.011043
40,22,1,0.01101
30,36,1,0.010996
22,37,1,0.010917
13,36,1,0.010972
38,42,1,0.011261
47,55,1,0.010986
26,57,1,0.011036
55,31,1,0.010979
1,15,1,0.011241
28,47,1,0.010964
56,54,1,0.011036
51,34,1,0.010957
46,42,1,0.010993
60,23,1,0.011268
45,6,1,0.011037
21,48,1,0.010977
52,32,1,0.011037
53,8,1,0.010901
59,39,1,0.010972
33,37,1,0.01098
34,9,1,0.01099
37,48,1,0.010894
52,7,1,0.011037
38,41,1,0.010977
49,8,1,0.010979
59,53,1,0.010976
8,14,1,0.011208
45,56,1,0.011198
52,20,1,0.01098
38,46,1,0.01099
24,28,1,0.010989
45,11,1,0.010981
37,38,1,0.011027
35,11,1,0.011012
3,49,1,0.010948
24,46,1,0.011038
56,14,1,0.010975
1,32,1,0.011061
11,14,1,0.010972
34,5,1,0.011004
59,32,1,0.01101
40,53,1,0.01097
56,1,1,0.01102
7,13,1,0.01097
54,39,1,0.010974
43,10,1,0.011191
12,25,1,0.011027
28,36,1,0.010976
35,3,1,0.010995
46,4,1,0.011006
49,47,1,0.010972
55,6,1,0.011007
57,9,1,0.010945
34,16,1,0.010978
29,49,1,0.011036
6,24,1,0.011037
29,18,1,0.011039
