50,7,2,0.17612
48,17,2,0.011156
49,21,2,0.01112
23,12,2,0.011005
22,15,2,0.011027
51,37,2,0.011011
39,18,2,0.011145
40,42,2,0.010944
35,36,2,0.011269
30,40,2,0.010949
10,57,2,0.011005
18,40,2,0.010988
28,43,2,0.011002
23,24,2,0.011018
35,21,2,0.010986
57,39,2,0.010989
5,12,2,0.010987
27,43,2,0.011144
24,5,2,0.01096
6,50,2,0.010961
53,33,2,0.011004
43,26,2,0.011132
29,51,2,0.011183
23,56,2,0.011021
60,32,2,0.010996
25,12,2,0.011104
10,8,2,0.011095
4,15,2,0.011005
30,24,2,0.011069
27,32,2,0.010992
41,2,2,0.011004
43,21,2,0.01107
14,45,2,0.010948
11,33,2,0.011018
13,57,2,0.011023
36,17,2,0.01103
30,41,2,0.011013
2,18,2,0.011191
23,49,2,0.010954
11,53,2,0.011008
50,21,2,0.010955
25,19,2,0.011023
15,18,2,0.010986
56,40,2,0.010995
51,14,2,0.011034
3,12,2,0.011015
55,36,2,0.010921
21,39,2,0.011004
18,30,2,0.011005
11,25,2,0.011013
39,28,2,0.011003
40,1,2,0.011006
6,38,2,0.011005
50,9,2,0.011
31,57,2,0.011003
20,18,2,0.011207
34,58,2,0.011091
39,54,2,0.011006
7,11,2,0.011058
10,24,2,0.011005
16,30,2,0.011075
2,32,2,0.011003
49,31,2,0.011006
23,30,2,0.011001
54,51,2,0.010999
24,31,2,0.011114
11,21,2,0.010962
49,42,2,0.011019
27,3,2,0.011024
59,14,2,0.011346
23,41,2,0.011153
59,7,2,0.010975
58,43,2,0.011004
34,18,2,0.011023
45,32,2,0.011009
6,55,2,0.01101
42,4,2,0.011059
44,1,2,0.01092
6,54,2,0.010949
40,28,2,0.011017
1,38,2,0.011103
34,15,2,0.010915
57,60,2,0.011003
21,22,2,0.011001
17,57,2,0.011031
40,8,2,0.011024
26,51,2,0.010989
25,2,2,0.010949
51,58,2,0.011073
50,10,2,0.01092
3,37,2,0.010906
41,24,2,0.010974
16,14,2,0.011423
27,31,2,0.011091
33,58,2,0.011034
32,50,2,0.010993
18,38,2,0.011006
1,19,2,0.011246
35,38,2,0.011264
40,2,2,0.011063
35,32,2,0.011022
46,6,2,0.011003
58,48,2,0.011004
12,60,2,0.010984
48,42,2,0.01102
1,34,2,0.011017
16,11,2,0.011038
8,28,2,0.011007
49,32,2,0.011019
44,50,2,0.011007
18,42,2,0.010945
7,32,2,0.01097
38,49,2,0.010908
41,51,2,0.011066
21,29,2,0.010929
18,32,2,0.011007
