<><><><><><><><> 
Begin: 22-May-2014 17:57:12 
0.484 0.011 0.011 
0.284 0.011 0.011 
0.217 0.011 0.011 
0.501 0.011 0.011 
0.400 0.011 0.011 
0.400 0.011 0.011 
0.568 0.011 0.011 
0.451 0.011 0.011 
0.451 0.011 0.011 
0.551 0.011 0.011 
0.517 0.011 0.011 
0.434 0.011 0.011 
0.267 0.011 0.011 
0.300 0.011 0.011 
0.551 0.011 0.011 
0.217 0.011 0.011 
<><><><><><><><> 
RT (mean):  0.02 
<><><><><><><><> 
End: 22-May-2014 17:59:25 
