1,30,2,0.011043
56,50,2,0.010968
8,16,2,0.011007
18,28,2,0.010928
56,32,2,0.011275
26,8,2,0.011006
53,57,2,0.011037
24,50,2,0.010945
34,26,2,0.011039
21,31,2,0.011019
6,28,2,0.010977
17,29,2,0.010975
21,47,2,0.01099
10,48,2,0.010993
15,50,2,0.011
35,14,2,0.010955
48,25,2,0.011
43,37,2,0.01101
27,33,2,0.010998
23,47,2,0.011003
46,27,2,0.011005
54,2,2,0.010981
17,43,2,0.010981
2,13,2,0.011026
9,22,2,0.010976
11,15,2,0.011005
2,24,2,0.011265
55,17,2,0.011065
25,56,2,0.011045
5,6,2,0.010982
47,18,2,0.011006
4,30,2,0.011015
24,11,2,0.011004
23,9,2,0.011005
16,21,2,0.010962
6,41,2,0.011219
60,29,2,0.011123
11,32,2,0.010987
59,3,2,0.010993
41,54,2,0.010981
35,26,2,0.01098
19,55,2,0.011012
27,35,2,0.011035
4,9,2,0.011063
12,43,2,0.011025
50,35,2,0.011021
16,43,2,0.011028
51,52,2,0.011009
16,49,2,0.010907
31,32,2,0.011077
47,5,2,0.010983
21,38,2,0.011062
33,5,2,0.011052
57,24,2,0.011029
46,41,2,0.011027
1,60,2,0.011005
10,26,2,0.011053
38,20,2,0.010992
47,48,2,0.011005
42,29,2,0.011005
26,9,2,0.010994
16,22,2,0.011024
29,31,2,0.010966
9,60,2,0.010999
12,8,2,0.011
60,48,2,0.011012
27,42,2,0.011003
50,40,2,0.010948
35,55,2,0.011078
45,25,2,0.010922
9,16,2,0.011004
18,41,2,0.011008
58,40,2,0.010947
53,29,2,0.011068
31,14,2,0.010956
13,56,2,0.011007
49,43,2,0.011031
7,37,2,0.011011
49,27,2,0.011054
25,13,2,0.010976
20,53,2,0.011116
28,38,2,0.011044
36,21,2,0.011097
17,37,2,0.011156
45,12,2,0.011026
9,30,2,0.011014
33,36,2,0.011072
53,1,2,0.011019
39,26,2,0.010976
58,2,2,0.011007
25,35,2,0.011005
28,36,2,0.011086
49,55,2,0.01107
18,26,2,0.011032
3,40,2,0.010951
36,12,2,0.011159
8,29,2,0.010948
41,9,2,0.011016
27,57,2,0.011032
52,33,2,0.011029
5,11,2,0.011006
26,44,2,0.011007
59,47,2,0.011004
5,57,2,0.010946
25,60,2,0.011012
17,50,2,0.01098
40,53,2,0.010913
26,12,2,0.010994
47,53,2,0.011063
56,36,2,0.011007
20,5,2,0.011009
1,48,2,0.010982
22,3,2,0.011097
32,57,2,0.010987
39,51,2,0.010999
30,59,2,0.010988
31,42,2,0.011002
49,40,2,0.01098
14,52,2,0.01102
37,39,2,0.01106
15,2,2,0.010911
35,11,2,0.011182
42,50,2,0.011046
25,18,2,0.010998
42,45,2,0.010981
21,10,2,0.010999
54,60,2,0.011041
24,33,2,0.010982
25,43,2,0.011002
15,48,2,0.011066
16,56,2,0.011003
60,26,2,0.011116
22,31,2,0.01139
38,14,2,0.010912
45,47,2,0.011037
23,20,2,0.0111
13,35,2,0.011004
31,12,2,0.011008
19,44,2,0.011004
6,14,2,0.011001
47,37,2,0.011009
13,60,2,0.01109
56,15,2,0.011008
20,42,2,0.01104
45,26,2,0.010992
2,52,2,0.010919
17,60,2,0.010982
18,59,2,0.011004
26,4,2,0.01113
37,32,2,0.010982
13,24,2,0.010945
25,42,2,0.011001
21,59,2,0.011003
11,28,2,0.010993
39,17,2,0.011066
34,9,2,0.011019
49,47,2,0.010953
6,34,2,0.010988
30,14,2,0.011006
13,59,2,0.011125
58,6,2,0.010975
19,49,2,0.011
23,34,2,0.01102
17,41,2,0.011022
31,36,2,0.011019
15,53,2,0.011003
31,37,2,0.011138
57,12,2,0.011009
60,27,2,0.011005
6,26,2,0.011012
51,60,2,0.011086
35,6,2,0.011028
21,51,2,0.011229
25,28,2,0.011019
17,33,2,0.011045
23,52,2,0.010948
54,28,2,0.011005
30,29,2,0.010944
22,51,2,0.010976
39,58,2,0.011027
43,18,2,0.011008
57,37,2,0.011051
25,17,2,0.01098
39,53,2,0.011005
23,13,2,0.011289
20,3,2,0.011007
30,60,2,0.010983
35,37,2,0.01095
29,34,2,0.01099
22,50,2,0.011092
36,26,2,0.010992
35,42,2,0.011035
55,59,2,0.011006
32,14,2,0.011002
54,33,2,0.011123
3,51,2,0.011001
34,44,2,0.011052
26,33,2,0.010995
27,52,2,0.011004
37,29,2,0.011114
50,55,2,0.011008
12,22,2,0.011262
53,25,2,0.010989
26,16,2,0.011032
59,6,2,0.011069
15,12,2,0.011086
36,34,2,0.010948
28,30,2,0.011004
